央视频道,#genre#
佛山综合,https://t.68l.cc/gd.php?id=foshannews_1500
佛山综合,http://39.106.73.140/g.php?id=foshanzongheHD_4500
佛山公共,https://t.68l.cc/gd.php?id=foshanyingshi_1500
佛山公共,http://39.106.73.140/g.php?id=foshangonggongHD_4500
南海综合,https://t.68l.cc/gd.php?id=nanhaitai_2000
南海综合,http://39.106.73.140/g.php?id=nanhaiHD_4500
顺德综合,https://t.68l.cc/gd.php?id=shundetai_2000
顺德综合,http://39.106.73.140/g.php?id=shundeHD_4500
湛江综合,https://t.68l.cc/gd.php?id=zhanjiangzonghe_1500
湛江公共,https://t.68l.cc/gd.php?id=zhanjianggonggong_1500
韶关新闻综合,https://t.68l.cc/gd.php?id=shaoguanzonghe_1500
韶关绿色生活,https://t.68l.cc/gd.php?id=shaoguangonggong_1500
始兴综合,https://t.68l.cc/gd.php?id=2641
江门综合,https://t.68l.cc/gd.php?id=3712_1500
江门侨乡生活,https://t.68l.cc/gd.php?id=jiangmenyitao_1500
新会综合,https://t.68l.cc/gd.php?id=xinhui_1500
佛冈,https://t.68l.cc/gd.php?id=2405
怀集综合,https://t.68l.cc/gd.php?id=2805
云浮综合,https://t.68l.cc/gd.php?id=yunfuyitao_1500
云浮文旅,https://t.68l.cc/gd.php?id=yunfuertao_1500
珠海1,https://t.68l.cc/gd.php?id=zhuhaiyitao_1500
珠海2,https://t.68l.cc/gd.php?id=zhuhaiertao_1500
河源综合,https://t.68l.cc/gd.php?id=heyuanyitao_1500
河源公共,https://t.68l.cc/gd.php?id=heyuanertao_1500
肇庆综合,https://t.68l.cc/gd.php?id=zhaoqingyitao_1500
肇庆生活服务,https://t.68l.cc/gd.php?id=zhaoqingertao_1500
清远新闻综合,https://t.68l.cc/gd.php?id=qingyuanzonghe_1500
清远文旅生活,https://t.68l.cc/gd.php?id=qingyuangongong_1500
广东新闻高清,http://39.106.73.140/g.php?id=1454_4500
广东民生高清,http://39.106.73.140/g.php?id=1455_4500
大湾区卫视高清,http://39.106.73.140/g.php?id=1456_4500
广东少儿高清,http://39.106.73.140/g.php?id=1457_4500
广东影视高清,http://39.106.73.140/g.php?id=1458_4500
嘉佳卡通高清,http://39.106.73.140/g.php?id=1459_4500
岭南戏曲高清,http://39.106.73.140/g.php?id=1460_4500
三沙卫视高清,http://39.106.73.140/g.php?id=1453_4500
汕头综合,https://t.68l.cc/gd.php?id=shantouyitaogaoqing_4500
汕头综合,http://39.106.73.140/g.php?id=shantouyitaogaoqing_4500
汕头经济生活,https://t.68l.cc/gd.php?id=shantouertaogaoqing_4500
汕头经济生活,http://39.106.73.140/g.php?id=shantouertaogaoqing_4500
汕头文旅体育,https://t.68l.cc/gd.php?id=2508_4500
汕头文旅体育,http://39.106.73.140/g.php?id=2508_4500
潮州综合,https://t.68l.cc/gd.php?id=3131
潮州综合,http://39.106.73.140/g.php?id=3131
潮州民生,https://t.68l.cc/gd.php?id=3132
潮州民生,http://39.106.73.140/g.php?id=3132
揭阳综合,https://t.68l.cc/gd.php?id=jieyangyitao_1500
揭阳生活,https://t.68l.cc/gd.php?id=jieyangertao_1500
汕尾新闻综合,https://t.68l.cc/gd.php?id=shanweiyitao_1500
汕尾文化生活,https://t.68l.cc/gd.php?id=shanweiertao_1500
潮州综合高清,http://39.106.73.140/g.php?id=3131_4500
潮州民生高清,http://39.106.73.140/g.php?id=3132_4500
潮安综合高清,http://39.106.73.140/g.php?id=chaoanzongheHD_4500
饶平台高清,http://39.106.73.140/g.php?id=raopingtaiHD_4500
饶平台高清,http://www.namewee.xyz/gudou.php?id=raopingtaiHD_4500
广东体育HD,http://39.106.73.140/g.php?id=gdsportsHD_7000
广东体育HD,http://39.106.73.140/g.php?id=1413_4500 
CGTN,http://39.106.73.140/g.php?id=CCTV15news_1500
CGTN,http://www.namewee.xyz/gudou.php?id=CCTV15news_1500
三沙卫视,http://39.106.73.140/g.php?id=1453
山东卫视,http://39.106.73.140/g.php?id=1416_4500
梨园频道,http://39.106.73.140/g.php?id=1937
武术世界,http://39.106.73.140/g.php?id=1938
求索science,http://39.106.73.140/g.php?id=qiusuokexueHD_7000
广东新闻,http://39.106.73.140/g.php?id=gdnews_1500
中山香山文化,http://39.106.73.140/g.php?id=3663
佛山影视,http://39.106.73.140/g.php?id=foshanyingshiHD_4500
廉江综合-1,http://39.106.73.140/g.php?id=3209
廉江综合-2,http://39.106.73.140/g.php?id=3210
广州综合,http://39.106.73.140/g.php?id=guangzhou_1500
广州新闻,http://39.106.73.140/g.php?id=gznews_1500
广州法治,http://39.106.73.140/g.php?id=gzeconomic_1500
广州竞赛,http://39.106.73.140/g.php?id=gzcompetition_1500
广州影视,http://39.106.73.140/g.php?id=gzfilms_1500
增城电视台,http://39.106.73.140/g.php?id=2079
湛江综合,http://39.106.73.140/g.php?id=zhanjiangzonghe_1500
湛江公共,http://39.106.73.140/g.php?id=zhanjianggonggong_1500
韶关新闻综合,http://39.106.73.140/g.php?id=shaoguanzonghe_1500
韶关绿色生活,http://39.106.73.140/g.php?id=shaoguangonggong_1500
始兴综合,http://39.106.73.140/g.php?id=2641
江门综合,http://39.106.73.140/g.php?id=3712_1500
江门侨乡生活,http://39.106.73.140/g.php?id=jiangmenyitao_1500
新会综合,http://39.106.73.140/g.php?id=xinhui_1500
佛冈,http://39.106.73.140/g.php?id=2405
怀集综合,http://39.106.73.140/g.php?id=2805
云浮综合,http://39.106.73.140/g.php?id=yunfuyitao_1500
云浮文旅,http://39.106.73.140/g.php?id=yunfuertao_1500
云浮文旅,http://www.namewee.xyz/gudou.php?id=yunfuertao_1500
珠海1,http://39.106.73.140/g.php?id=zhuhaiyitao_1500
珠海2,http://39.106.73.140/g.php?id=zhuhaiertao_1500
河源综合,http://39.106.73.140/g.php?id=heyuanyitao_1500
河源综合,http://www.namewee.xyz/gudou.php?id=heyuanyitao_1500
河源公共,http://39.106.73.140/g.php?id=heyuanertao_1500
肇庆综合,http://39.106.73.140/g.php?id=zhaoqingyitao_1500
肇庆生活服务,http://39.106.73.140/g.php?id=zhaoqingertao_1500
肇庆生活服务,http://www.namewee.xyz/gudou.php?id=zhaoqingertao_1500
揭阳综合,http://39.106.73.140/g.php?id=jieyangyitao_1500
揭阳生活,http://39.106.73.140/g.php?id=jieyangertao_1500
清远新闻综合,http://39.106.73.140/g.php?id=qingyuanzonghe_1500
清远文旅生活,http://39.106.73.140/g.php?id=qingyuangongong_1500
汕尾新闻综合,http://39.106.73.140/g.php?id=shanweiyitao_1500
汕尾文化生活,http://39.106.73.140/g.php?id=shanweiertao_1500
广东地方,#genre#
广东卫视,https://php.17186.eu.org/gdtv/web/lizhi.m3u8
广东卫视,https://php.17186.eu.org/gdtv/web/gdws.m3u8
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东新闻,https://php.17186.eu.org/gdtv/web/xwpd.m3u8
广东民生,https://php.17186.eu.org/gdtv/web/gdgg.m3u8
广东经济科教,https://php.17186.eu.org/gdtv/web/jjkj.m3u8
广东综艺,https://php.17186.eu.org/gdtv/web/jilupian.m3u8
广东影视,https://php.17186.eu.org/gdtv/web/gdys.m3u8
广东体育,https://php.17186.eu.org/gdtv/web/gdty.m3u8
广东国际,https://php.17186.eu.org/gdtv/web/gdgj.m3u8
广东少儿,https://php.17186.eu.org/gdtv/web/gdse.m3u8
广东4K超高清,https://php.17186.eu.org/gdtv/web/gdzy.m3u8
大湾区卫视,https://php.17186.eu.org/gdtv/web/nfws.m3u8
嘉佳卡通,https://php.17186.eu.org/gdtv/web/jjkt.m3u8
岭南戏曲,https://php.17186.eu.org/gdtv/web/lnxq.m3u8
现代教育,https://php.17186.eu.org/gdtv/web/xdjy.m3u8
广东移动,https://php.17186.eu.org/gdtv/web/ydpd.m3u8
GRTN文化,https://php.17186.eu.org/gdtv/web/wenhua.m3u8
GRTN健康,https://php.17186.eu.org/gdtv/web/health.m3u8
GRTN生活,https://php.17186.eu.org/gdtv/web/life.m3u8
广州综合,https://justsometime.gztv.com/sec/zhonghe.m3u8
广州法治,https://justsometime.gztv.com/sec/fazhi.m3u8
广州新闻,https://justsometime.gztv.com/sec/xinwen.m3u8
广州竞赛,https://justsometime.gztv.com/sec/jingsai.m3u8
广州影视,https://justsometime.gztv.com/sec/yingshi.m3u8
南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
深圳公共,http://gmxw.7766.org:808/hls/156/index.m3u8
深圳都市,http://gmxw.7766.org:808/hls/140/index.m3u8
深圳财经,http://gmxw.7766.org:808/hls/151/index.m3u8
深圳娱乐,http://gmxw.7766.org:808/hls/155/index.m3u8
深圳电视剧,http://gmxw.7766.org:808/hls/141/index.m3u8
深圳少儿,http://gmxw.7766.org:808/hls/157/index.m3u8
深圳体育,http://gmxw.7766.org:808/hls/158/index.m3u8
广东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东新闻,https://php.17186.eu.org/gdtv/web/gdxw.m3u8
广东新闻,https://php.17186.eu.org/gdtv/web/xwpd.m3u8
广东珠江,https://t.68l.cc/gd.php?id=gdzhujiangHD_7500
广东珠江,http://39.106.73.140/g.php?id=gdzhujiangHD_7500
广东珠江,https://t.68l.cc/gd.php?id=1437
广东经济科教,http://113.100.72.131:8899/udp/239.77.0.85:5146
广东经济科教,http://113.100.72.131:8899/udp/239.77.0.167:5146
广东影视,http://113.100.72.131:8899/udp/239.77.0.217:5146
广东少儿,http://113.100.72.131:8899/udp/239.77.0.250:5146
嘉佳卡通,http://113.100.72.131:8899/udp/239.77.0.179:5146
岭南戏曲,http://113.100.72.131:8899/udp/239.77.0.16:5146
现代教育,http://113.100.72.131:8899/udp/239.77.0.18:5146
广州综合,http://113.100.72.131:8899/udp/239.253.43.71:5146
广州新闻,http://113.100.72.131:8899/udp/239.253.43.72:5146
广州影视,http://113.100.72.131:8899/udp/239.253.43.73:5146
广州法治,http://113.100.72.131:8899/udp/239.253.43.74:5146
广州竞赛,http://113.100.72.131:8899/udp/239.253.43.75:5146
南国都市4K,http://113.100.72.131:8899/udp/239.253.43.99:5146
深圳卫视,http://113.100.72.131:8899/udp/239.77.1.3:5146
深圳卫视,http://113.100.72.131:8899/udp/239.77.1.148:5146
深圳卫视,http://113.100.72.131:8899/udp/239.77.0.92:5146
深圳卫视,http://113.100.72.131:8899/udp/239.77.0.130:5146
深圳都市,http://113.100.72.131:8899/udp/239.77.1.176:5146
深圳都市,http://113.100.72.131:8899/udp/239.77.1.124:5146
深圳电视剧,http://113.100.72.131:8899/udp/239.77.1.177:5146
深圳电视剧,http://113.100.72.131:8899/udp/239.77.1.125:5146
深圳财经生活,http://113.100.72.131:8899/udp/239.77.1.242:5146
深圳娱乐,http://113.100.72.131:8899/udp/239.77.1.243:5146
深圳体育健康,http://113.100.72.131:8899/udp/239.77.1.128:5146
深圳体育健康,http://113.100.72.131:8899/udp/239.77.1.140:5146
深圳少儿,http://113.100.72.131:8899/udp/239.77.1.244:5146
深圳公共,http://113.100.72.131:8899/udp/239.77.1.178:5146
深圳公共,http://113.100.72.131:8899/udp/239.77.1.126:5146
深圳宝安,http://113.100.72.131:8899/udp/239.77.1.67:5146
深圳龙岗,http://113.100.72.131:8899/udp/239.77.1.223:5146
深圳东部,http://113.100.72.131:8899/udp/239.77.1.224:5146
深圳众创TV,http://113.100.72.131:8899/udp/239.77.1.247:5146
佛山公共,http://113.100.72.131:8899/udp/239.253.43.53:5146
佛山南海,http://113.100.72.131:8899/udp/239.253.43.54:5146
佛山顺德,http://113.100.72.131:8899/udp/239.253.43.55:5146
佛山影视,http://113.100.72.131:8899/udp/239.253.43.56:5146
佛山综合,http://113.100.72.131:8899/udp/239.253.43.57:5146
东莞新闻综合,http://113.100.72.131:8899/udp/239.253.43.104:5146
东莞生活资讯,http://113.100.72.131:8899/udp/239.253.43.105:5146
中山综合,http://113.100.72.131:8899/udp/239.253.43.62:5146
中山公共,http://113.100.72.131:8899/udp/239.253.43.63:5146
中山教育,http://113.100.72.131:8899/udp/239.253.43.64:5146
韶关新闻综合,http://113.100.72.131:8899/udp/239.77.0.117:5146
韶关绿色生活,http://113.100.72.131:8899/udp/239.77.0.119:5146
湛江新闻综合,http://113.100.72.131:8899/udp/239.77.0.141:5146
湛江公共,http://113.100.72.131:8899/udp/239.77.0.140:5146
揭阳综合,http://113.100.72.131:8899/udp/239.77.0.229:5146
揭阳生活,http://113.100.72.131:8899/udp/239.77.0.251:5146
潮州综合,http://113.100.72.131:8899/udp/239.253.43.70:5146
潮州民生,http://113.100.72.131:8899/udp/239.253.43.75:5146 
江门综合,http://113.100.72.131:8899/udp/239.77.0.201:5146
江门侨乡生活,http://113.100.72.131:8899/udp/239.77.0.202:5146
江门教育,http://113.100.72.131:8899/udp/239.77.0.203:5146
惠州-1,http://113.100.72.131:8899/udp/239.77.1.232:5146
惠州-2,http://113.100.72.131:8899/udp/239.77.1.233:5146
珠海-1,http://113.100.72.131:8899/udp/239.77.0.155:5146
珠海-2,http://113.100.72.131:8899/udp/239.77.0.154:5146
肇庆综合,http://113.100.72.131:8899/udp/239.253.43.1:5146
肇庆生活服务,http://113.100.72.131:8899/udp/239.253.43.2:5146
河源综合,http://113.100.72.131:8899/udp/239.253.43.213:5146
河源公共,http://113.100.72.131:8899/udp/239.253.43.214:5146
清远新闻综合,http://113.100.72.131:8899/udp/239.253.43.33:5146
清远公共,http://113.100.72.131:8899/udp/239.253.43.34:5146
云浮综合,http://113.100.72.131:8899/udp/239.77.0.253:5146
云浮文旅,http://113.100.72.131:8899/udp/239.77.0.254:5146
茂名综合,http://113.100.72.131:8899/udp/239.77.0.206:5146
茂名公共,http://113.100.72.131:8899/udp/239.77.0.207:5146
汕头综合,http://113.100.72.131:8899/udp/239.77.1.130:5146
汕头综合,http://113.100.72.131:8899/udp/239.253.43.45:5146
汕头经济生活,http://113.100.72.131:8899/udp/239.77.1.131:5146
汕头经济生活,http://113.100.72.131:8899/udp/239.253.43.46:5146
汕头文旅体育,http://113.100.72.131:8899/udp/239.77.1.132:5146
汕头文旅体育,http://113.100.72.131:8899/udp/239.253.43.47:5146
汕尾新闻综合,http://113.100.72.131:8899/udp/239.77.0.25:5146
汕尾文化生活,http://113.100.72.131:8899/udp/239.77.0.187:5146
汕头综合,https://t.68l.cc/gd.php?id=shantouyitaogaoqing_4500
汕头综合,http://39.106.73.140/g.php?id=shantouyitaogaoqing_4500
汕头经济生活,https://t.68l.cc/gd.php?id=shantouertaogaoqing_4500
汕头经济生活,http://39.106.73.140/g.php?id=shantouertaogaoqing_4500
汕头文旅体育,https://t.68l.cc/gd.php?id=2508_4500
汕头文旅体育,http://39.106.73.140/g.php?id=2508_4500
潮州综合,https://t.68l.cc/gd.php?id=3131
潮州综合,http://39.106.73.140/g.php?id=3131
潮州民生,https://t.68l.cc/gd.php?id=3132
潮州民生,http://39.106.73.140/g.php?id=3132
揭阳综合,https://t.68l.cc/gd.php?id=jieyangyitao_1500
揭阳生活,https://t.68l.cc/gd.php?id=jieyangertao_1500
汕尾新闻综合,https://t.68l.cc/gd.php?id=shanweiyitao_1500
汕尾新闻综合,http://39.106.73.140/g.php?id=shanweiyitao_1500
汕尾文化生活,https://t.68l.cc/gd.php?id=shanweiertao_1500
汕尾文化生活,http://39.106.73.140/g.php?id=shanweiertao_1500
潮州综合,http://39.106.73.140/g.php?id=3131_4500
潮州民生,http://39.106.73.140/g.php?id=3132_4500
潮安综合,http://39.106.73.140/g.php?id=chaoanzongheHD_4500
饶平台,http://39.106.73.140/g.php?id=raopingtaiHD_4500
饶平台,http://www.namewee.xyz/gudou.php?id=raopingtaiHD_4500
饶平台,http://www.namewee.xyz/gudou.php?id=raopingtaiHD_4500
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
广东国际,https://php.17186.eu.org/gdtv/web/gdgj.m3u8
广东4K,https://php.17186.eu.org/gdtv/web/gdzy.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳众创TV,https://lglivepull.sznews.com/live/2645.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
大湾区,https://php.17186.eu.org/gdtv/web/nfws.m3u8
大湾区,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/1.m3u8
大湾区,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
嘉佳卡通,https://php.17186.eu.org/gdtv/web/jjkt.m3u8
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
体育频道,#genre#
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
赛事经典,http://maomao.kandiantv.cn/m3u8.php?/migu/646596895
咪咕体育,http://maomao.kandiantv.cn/m3u8.php?/migu/654102378
体坛名栏,http://maomao.kandiantv.cn/m3u8.php?/migu/629943305
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://111.20.40.173/PLTV/88888893/224/3221226395/index.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw4035956330_-1197773273/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130700&ContentId=265106763&timezone=UTC&mtv_session=b1d7170ccd660150baa2e9435d787064&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=dfe2cfbc447ddc224a226f33be3d0f39
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
余杭体育,http://hzdx.chiang.fun:3333/tsfile/live/1019_1.m3u8
余杭体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
浙江体育,http://hzdx.chiang.fun:3333/tsfile/live/1008_1.m3u8
浙江体育,http://183.129.242.178:3333/tsfile/live/1008_1.m3u8
五星体育,http://111.40.196.25:443/PLTV/88888888/224/3221225503/1.m3u8
风云足球,http://110.248.147.14:8888/rtp/239.253.93.254:6432
劲爆体育,http://rihou.vip:88/hccx/bestv.php?id=jbtyhd8m/8000000
快乐垂钓,http://rihou.vip:88/hccx/bestv.php?id=klcd8m/8000000
五星体育,http://rihou.vip:88/hccx/bestv.php?id=wxtyhd8m/8000000
新视觉,http://rihou.vip:88/hccx/bestv.php?id=xsjhd8m/8000000
游戏风云,http://rihou.vip:88/hccx/bestv.php?id=yxfy8m/8000000
超级体育,http://rihou.vip:88/hccx/bestv.php?id=qcsj8m/8000000
足球,http://rihou.vip:88/hccx/bestv.php?id=zqpd8m/8000000
魅力足球,http://rihou.vip:88/hccx/bestv.php?id=mlyyhd8m/8000000
魅力足球,http://zhuji.sdrnwl.cn:9901/tsfile/live/1053_1.m3u8
爱尔达体育1,https://pull-f5-spe.ixigua.com/live/YesLiveTV-05f93929-86f2-46a2-ab55-7ebebce339c4/index.m3u8?by=yeslivetv.com
爱尔达体育2,https://pull-f5-spe.ixigua.com/live/YesLiveTV-8fbfcbf2-c671-4f3c-8080-ea7a29211b3c/index.m3u8?by=yeslivetv.com
爱尔达体育3,https://pull-f5-spe.ixigua.com/live/YesLiveTV-52e76209-f3d6-41fb-8623-efec93886f42/index.m3u8?by=yeslivetv.com
ELEVEN体育1,https://pull-f5-spe.ixigua.com/live/YesLiveTV-81446de7-1ede-4d4a-ae26-a65627efa874/index.m3u8?by=yeslivetv.com
ELEVEN体育1,rtmp://9sv2.mine.nu/sat/md041
ELEVEN体育2,https://pull-f5-spe.ixigua.com/live/YesLiveTV-44bd4ff2-4410-412c-9109-a83c2e645632/index.m3u8?by=yeslivetv.com
ELEVEN体育2,rtmp://9sv2.mine.nu/sat/md051
百视通体育1,https://cntv.sbs/tv?auth=2310201855&id=sport1
百视通体育2,https://cntv.sbs/tv?auth=2310201855&id=sport2
百视通体育3,https://cntv.sbs/tv?auth=2310201855&id=sport3
百视通体育4,https://cntv.sbs/tv?auth=2310201855&id=sport4
百视通体育5,https://cntv.sbs/tv?auth=2310201855&id=sport5
百视通体育6,https://cntv.sbs/tv?auth=2310201855&id=sport6
百视通体育7,https://cntv.sbs/tv?auth=2310201855&id=sport7
国外赛事1,https://glxlmn026c.singularcdn.net.br/playout_01/playlist-720p.m3u8
国外赛事2,https://glxlmn026c.singularcdn.net.br/playout_02/playlist-720p.m3u8
国外赛事3,https://glxlmn026c.singularcdn.net.br/playout_03/playlist-720p.m3u8
国外赛事4,https://glxlmn026c.singularcdn.net.br/playout_04/playlist-720p.m3u8
国外赛事5,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
美国摔角&,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
中国拳击&,http://111.40.196.38:443/PLTV/88888888/224/3221225678/1.m3u8
叨叨直播不定时,https://pull.lianggexinxi.xyz/live/stream-507928_lhd.flv?auth_key=1697008644-0-0-109717475c07bf7a012644ef823765af
大邱直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697006121706
大神直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697004264631
王中直播不定时,https://pull.lianggexinxi.xyz/live/stream-505246_lhd.flv?auth_key=1697008824-0-0-c004071c191a3bd0928215ed175f1647
酷迪直播不定时,https://pull.lianggexinxi.xyz/live/stream-705956_lhd.flv?auth_key=1697008884-0-0-6da68819d1e2ebac3b52ad78589ea297
老师直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lhd.flv?auth_key=1697008944-0-0-c25e48e127303de01e525604574b3511
阿伦直播不定时,https://pull.lianggexinxi.xyz/live/stream-676201_lhd.flv?auth_key=1697009064-0-0-0f43b82816ab23e1a7d9c05c444bda79
香港频道,#genre#
凤凰卫视资讯台,http://27.185.233.92/tlive.fengshows.cn/live/0201pinhd.flv?txSecret=40a6c6305518f56b99b636232493b933&txTime=18b1bf67f53$春盈快速
凤凰卫视中文台,http://27.185.233.92/tlive.fengshows.cn/live/0201pcchd.flv?txSecret=716bc98da39bbe6970bb00cae3d82ac5&txTime=18b1bf58cc4$春盈快速
凤凰卫视资讯台,http://angtv.cc/jd/gdjx.php?id=fhzx
凤凰卫视资讯台,http://r.jdshipin.com/0Rp07
凤凰卫视资讯台,
凤凰卫视资讯台,http://p.123tv.cn/p/cqyx.php?id=fhzx
凤凰卫视资讯台,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰卫视资讯台,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰卫视资讯台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰卫视中文台,http://angtv.cc/jd/gdjx.php?id=fhws
凤凰卫视中文台,http://r.jdshipin.com/cCCzW
凤凰卫视中文台,https://pull-f5-spe.ixigua.com/live/YesLiveTV-2736a923-cc81-400f-9f47-6849c075757c/index.m3u8?by=yeslivetv.com
凤凰卫视中文台,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰卫视中文台,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰卫视中文台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰卫视中文台,https://t.68l.cc/gd.php?id=fhzw_1500
凤凰卫视资讯台,http://111.20.40.166:80/PLTV/88888893/224/3221226546/index.m3u8
凤凰卫视中文台,http://111.20.40.166:80/PLTV/88888893/224/3221226547/index.m3u8
凤凰卫视资讯台,http://113.117.74.12:8081/hls/36/index.m3u8
凤凰卫视中文台,http://113.117.74.12:8081/hls/37/index.m3u8
凤凰卫视中文台,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰卫视中文台,http://j.cxctu.cf:4000/udp/239.93.0.162:2192
凤凰卫视资讯台,http://wouu.net:9977/udp/239.93.0.118:2191
凤凰卫视资讯台,http://j.cxctu.cf:4000/udp/239.93.0.118:2191
TVB无线新闻台,https://pull-f5-spe.ixigua.com/live/YesLiveTV-77e291b2-4abc-4a95-8da7-a22ebf402964/index.m3u8?by=yeslivetv.com
TVB无线新闻台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153399
TVB财经体育资讯台,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
TVB财经体育资讯台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts
TVB财经体育资讯台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts
TVB财经体育资讯台,https://pull-f5-spe.ixigua.com/live/YesLiveTV-1294969b-d12a-4471-809b-c017bdd5a70c/index.m3u8?by=yeslivetv.com
TVB财经体育资讯台,http://r.jdshipin.com/jUx8K$特殊线路
TVB翡翠台,https://t.68l.cc/gd.php?id=1350_4500
TVB翡翠台,http://r.jdshipin.com/qClQf
TVB翡翠台,http://r.jdshipin.com/62WM7
TVB翡翠台,http://39.106.73.140/g.php?id=1350_4500
TVB翡翠台,http://210.6.4.148:8001/bysid/1
